Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
9/1/2018 0:22:58,Bloodcraft,Jormungand,B,,Shadowcraft,Arcus,,1.0,Shadowcraft,Arcus,,1.0,Swordcraft,Midrange,1.0,1.0,Runecraft,Mysteria,1.0,0.0,Portalcraft,Puppet,,1.0,4.0,0.0
9/1/2018 2:14:09,Forestcraft,Control,AA,,Portalcraft,Puppet,2.0,0.0,Runecraft,Spellboost,1.0,0.0,Runecraft,Spellboost,1.0,0.0,Runecraft,Spellboost,2.0,0.0,Portalcraft,Puppet,1.0,1.0,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,
9/1/2018 4:58:50,Dragoncraft,Ramp,A,,Portalcraft,Puppet,,1.0,Dragoncraft,Ramp,,1.0,Forestcraft,Aggro,,1.0,Portalcraft,Puppet,,0.0,Portalcraft,Puppet,,1.0,4.0,0.0
9/1/2018 9:35:37,Forestcraft,Midrange,A,,Havencraft,Tenko,,0.0,Dragoncraft,Jabberwock,,1.0,Runecraft,Spellboost,,0.0,Bloodcraft,Jormungand,,0.0,Havencraft,Summit,,1.0,2.0,0.0
9/1/2018 9:38:08,Forestcraft,Midrange,A,,Runecraft,Abyss,,0.0,Runecraft,Abyss,,0.0,Portalcraft,Puppet,,1.0,Runecraft,Mysteria,,1.0,Bloodcraft,Jormungand,,0.0,2.0,0.0
9/1/2018 9:46:40,Bloodcraft,Aggro,Master,,Portalcraft,Artifact,1.0,1.0,Dragoncraft,Aggro,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Runecraft,Spellboost,2.0,1.0,5.0,0.0
9/1/2018 12:05:14,Portalcraft,Puppet,Master,,Dragoncraft,Pdk,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,Aggro,1.0,1.0,Bloodcraft,Jormungand,1.0,1.0,5.0,0.0
9/1/2018 12:17:22,Portalcraft,Puppet,Master,,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,1.0,Dragoncraft,Jabberwock,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Shadowcraft,Arcus,2.0,1.0,4.0,0.0
9/1/2018 12:36:29,Portalcraft,Puppet,C,,Dragoncraft,,2.0,0.0,Havencraft,Lion,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Runecraft,Mysteria,2.0,0.0,Portalcraft,Puppet,1.0,0.0,2.0,0.0
9/1/2018 12:53:06,Dragoncraft,Ramp,Master,,Portalcraft,Puppet,1.0,1.0,Runecraft,Spellboost,2.0,1.0,Dragoncraft,Ramp,2.0,1.0,Forestcraft,Aggro,1.0,1.0,Portalcraft,Puppet,2.0,1.0,5.0,0.0
9/1/2018 12:56:20,Bloodcraft,Jormungand,Master,,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,Artifact,1.0,1.0,5.0,0.0
9/1/2018 13:17:27,Swordcraft,Midrange,C,,Runecraft,Spellboost,2.0,1.0,Swordcraft,Midrange,1.0,1.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,2.0,1.0,Havencraft,Tenko,2.0,1.0,4.0,0.0
9/1/2018 14:36:44,Swordcraft,Midrange,Master,,Havencraft,Tenko,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Havencraft,Lion,2.0,1.0,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
9/1/2018 14:47:59,Shadowcraft,Arcus,Master,,Dragoncraft,Ramp,2.0,1.0,Shadowcraft,Arcus,2.0,1.0,Portalcraft,Artifact,1.0,1.0,Dragoncraft,Lindworm,2.0,1.0,Dragoncraft,Jabberwock,1.0,0.0,4.0,0.0
9/1/2018 15:52:52,Havencraft,Tenko,Master,,Portalcraft,Artifact,1.0,1.0,Bloodcraft,Jormungand,2.0,1.0,Forestcraft,Aggro,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Bloodcraft,Jormungand,2.0,1.0,5.0,0.0
9/1/2018 16:14:40,Bloodcraft,Jormungand,Master,,Dragoncraft,Ramp,2.0,0.0,Dragoncraft,Ramp,2.0,0.0,Forestcraft,Aggro,2.0,1.0,Havencraft,Summit,1.0,1.0,Forestcraft,Aggro,2.0,1.0,3.0,0.0
9/1/2018 16:20:04,Dragoncraft,Ramp,Master,,Portalcraft,Puppet,2.0,1.0,Havencraft,Lion,1.0,1.0,Shadowcraft,Hinterland,2.0,1.0,Shadowcraft,Arcus,2.0,0.0,Forestcraft,Aggro,2.0,1.0,4.0,0.0
9/1/2018 17:35:21,Runecraft,Spellboost,Master,,Portalcraft,Puppet,2.0,1.0,Runecraft,Spellboost,2.0,1.0,Havencraft,Tenko,1.0,1.0,Dragoncraft,Ramp,2.0,0.0,Dragoncraft,Ramp,2.0,1.0,4.0,0.0
9/1/2018 18:33:41,Runecraft,Spellboost,B,,Portalcraft,Puppet,,0.0,Havencraft,Tenko,,0.0,Bloodcraft,Aggro,,0.0,Dragoncraft,Ramp,,0.0,Shadowcraft,Arcus,,1.0,1.0,0.0
9/1/2018 18:39:47,Havencraft,Tenko,Grand Master,,Portalcraft,Puppet,2.0,0.0,Portalcraft,Puppet,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Portalcraft,Puppet,1.0,1.0,Runecraft,Spellboost,2.0,1.0,4.0,0.0
